"ID_INDIV","GENDER","DAY","pa_gral","na_gral","V1RelSat"
5731,"male",20,2.7,1.3,5.33333333333333
5731,"male",21,2.4,1.5,5.33333333333333
5731,"male",22,3.4,1.3,5.33333333333333
5731,"male",23,2.8,1.6,5.33333333333333
5731,"male",24,3.3,1.4,5.33333333333333
5731,"male",25,4.2,1.1,5.33333333333333
5731,"male",26,3.4,1.1,5.33333333333333
5731,"male",27,3,1.3,5.33333333333333
5731,"male",28,2.9,1.2,5.33333333333333
5731,"male",29,3,1.3,5.33333333333333
5731,"male",30,2.8,1.2,5.33333333333333
5731,"male",31,3,1.2,5.33333333333333
5731,"male",32,4.2,1.4,5.33333333333333
5731,"male",33,2.8,1.2,5.33333333333333
5731,"male",34,3.3,1.1,5.33333333333333
5731,"male",35,2.8,1.1,5.33333333333333
5731,"male",36,2.9,1.3,5.33333333333333
5731,"male",37,1.5,2.9,5.33333333333333
5731,"male",38,3.4,1.2,5.33333333333333
5731,"male",39,3.4,1.1,5.33333333333333
5731,"male",40,1.9,2.1,5.33333333333333
5731,"male",41,1.9,2.4,5.33333333333333
5731,"male",42,1.9,1.9,5.33333333333333
5731,"male",43,1.8,2,5.33333333333333
5731,"male",44,2.4,2.2,5.33333333333333
5731,"male",45,2.9,1.3,5.33333333333333
5731,"male",46,2.5,2.2,5.33333333333333
5731,"male",47,3.6,1.1,5.33333333333333
5731,"male",48,3,1.2,5.33333333333333
5731,"male",49,4.2,1,5.33333333333333
5731,"male",50,2.9,1.3,5.33333333333333
5731,"male",51,2.8,1.1,5.33333333333333
5731,"male",52,3.5,1.2,5.33333333333333
5731,"male",53,3.2,1,5.33333333333333
5731,"male",54,2.9,1.1,5.33333333333333
5731,"male",55,2.2,1.1,5.33333333333333
5731,"male",56,2.9,1,5.33333333333333
5731,"male",57,3,1,5.33333333333333
5731,"male",58,3.9,1.1,5.33333333333333
5731,"male",59,3.1,1.2,5.33333333333333
5731,"male",60,2.1,1.1,5.33333333333333
5731,"male",61,3.3,1.2,5.33333333333333
5731,"male",62,2.4,2.2,5.33333333333333
5731,"male",63,1.8,2,5.33333333333333
5731,"male",64,2.9,1.3,5.33333333333333
5731,"male",65,2.5,2.2,5.33333333333333
5731,"male",66,3.9,1.4,5.33333333333333
5731,"male",67,3,1.2,5.33333333333333
5731,"male",68,4,1,5.33333333333333
5731,"male",69,2.9,1.3,5.33333333333333
5731,"male",70,2.8,1.1,5.33333333333333
5731,"male",71,3.5,1.2,5.33333333333333
5731,"male",72,3.2,1,5.33333333333333
5731,"male",73,2.9,1.1,5.33333333333333
5731,"male",74,3.5,1,5.33333333333333
5731,"male",75,2.9,1,5.33333333333333
5731,"male",76,3,1,5.33333333333333
5731,"male",77,3.9,1.1,5.33333333333333
5731,"male",78,3.4,1.1,5.33333333333333
5731,"male",79,2.1,1.1,5.33333333333333
5731,"male",80,3.3,1.2,5.33333333333333
5731,"male",81,3.9,1.2,5.33333333333333
5731,"male",82,3.2,1,5.33333333333333
5731,"male",83,3.3,1.1,5.33333333333333
5731,"male",84,3.1,1.1,5.33333333333333
5731,"male",85,3.7,1.3,5.33333333333333
5731,"male",86,3,1.3,5.33333333333333
5731,"male",87,2,2.3,5.33333333333333
5731,"male",88,3.4,1.1,5.33333333333333
5731,"male",89,3.4,1.1,5.33333333333333
5731,"male",90,2,2.2,5.33333333333333
5731,"male",91,2.1,1.9,5.33333333333333
5731,"male",92,3.7,1,5.33333333333333
5732,"female",1,2.3,3.4,4.83333333333333
5732,"female",2,2.4,3.8,4.83333333333333
5732,"female",3,3.3,1.4,4.83333333333333
5732,"female",4,1.8,2.3,4.83333333333333
5732,"female",5,3.2,1.8,4.83333333333333
5732,"female",6,3.1,1.8,4.83333333333333
5732,"female",7,3.8,1.7,4.83333333333333
5732,"female",8,3.2,2.1,4.83333333333333
5732,"female",9,3.9,2.2,4.83333333333333
5732,"female",10,3.4,1.3,4.83333333333333
5732,"female",11,2.8,1.7,4.83333333333333
5732,"female",12,2.6,1.7,4.83333333333333
5732,"female",13,3.9,1.7,4.83333333333333
5732,"female",14,2.9,1.9,4.83333333333333
5732,"female",15,3,1.7,4.83333333333333
5732,"female",16,2.9,1.5,4.83333333333333
5732,"female",17,2.5,3.2,4.83333333333333
5732,"female",18,2.7,2.2,4.83333333333333
5732,"female",19,2.8,1.8,4.83333333333333
5732,"female",20,2.7,1.4,4.83333333333333
5732,"female",21,3.5,1.3,4.83333333333333
5732,"female",22,3.2,1.2,4.83333333333333
5732,"female",23,3.2,2.7,4.83333333333333
5732,"female",24,4.8,1.1,4.83333333333333
5732,"female",25,2.5,1.1,4.83333333333333
5732,"female",26,3.1,1.1,4.83333333333333
5732,"female",27,2.3,1.1,4.83333333333333
5732,"female",28,2.8,1.7,4.83333333333333
5732,"female",29,3.5,1.3,4.83333333333333
5732,"female",30,1.7,1.8,4.83333333333333
5732,"female",31,2.9,1.2,4.83333333333333
5732,"female",32,3.8,1.7,4.83333333333333
5732,"female",33,3.2,1.1,4.83333333333333
5732,"female",34,3.7,1.9,4.83333333333333
5732,"female",35,3.4,1.7,4.83333333333333
5732,"female",36,3.5,1.1,4.83333333333333
5732,"female",37,2,1,4.83333333333333
5732,"female",38,4.6,1,4.83333333333333
5732,"female",39,2.5,1.2,4.83333333333333
5732,"female",40,2.4,1,4.83333333333333
5732,"female",41,1.7,2.6,4.83333333333333
5732,"female",42,1.9,1.1,4.83333333333333
5732,"female",43,2.6,1.2,4.83333333333333
5732,"female",44,3.7,1.9,4.83333333333333
5732,"female",45,3.4,1.9,4.83333333333333
5732,"female",46,3.8,1.7,4.83333333333333
5732,"female",47,2,1.1,4.83333333333333
5732,"female",48,3.7,1.1,4.83333333333333
5732,"female",49,3.4,1.9,4.83333333333333
5732,"female",50,4.6,1,4.83333333333333
5732,"female",51,1.9,1,4.83333333333333
5732,"female",52,3.6,2,4.83333333333333
5732,"female",53,2.6,1.2,4.83333333333333
5732,"female",54,2.4,1,4.83333333333333
5732,"female",55,3.8,1,4.83333333333333
5732,"female",56,3.5,1.1,4.83333333333333
5732,"female",57,3.8,2.1,4.83333333333333
5732,"female",58,4.6,1,4.83333333333333
5732,"female",59,2.6,1.2,4.83333333333333
5732,"female",60,2.6,1.2,4.83333333333333
5732,"female",61,3.5,1.1,4.83333333333333
5732,"female",62,2.3,1,4.83333333333333
5732,"female",63,2.6,1.2,4.83333333333333
5732,"female",64,3.5,1.1,4.83333333333333
5732,"female",65,3.6,1.7,4.83333333333333
5732,"female",66,3.8,1.7,4.83333333333333
5732,"female",67,2.4,1,4.83333333333333
5732,"female",68,2.5,1.2,4.83333333333333
5732,"female",69,4.6,1,4.83333333333333
5732,"female",70,3.8,2.1,4.83333333333333
5732,"female",71,2.6,1.2,4.83333333333333
5732,"female",72,2,1,4.83333333333333
5732,"female",73,2.6,1.2,4.83333333333333
5732,"female",74,3.5,1.1,4.83333333333333
5732,"female",75,2.6,1.2,4.83333333333333
5732,"female",76,3.3,2.3,4.83333333333333
5732,"female",77,3.5,1.1,4.83333333333333
5732,"female",78,2.8,1.2,4.83333333333333
5732,"female",79,2.4,1.4,4.83333333333333
5732,"female",80,3.7,1.9,4.83333333333333
5732,"female",81,1.7,2.6,4.83333333333333
5732,"female",82,4.5,1,4.83333333333333
5732,"female",83,4.6,1,4.83333333333333
5732,"female",84,3.6,1.9,4.83333333333333
5732,"female",85,3.6,2,4.83333333333333
5732,"female",86,2.6,1.2,4.83333333333333
5732,"female",87,2,1.1,4.83333333333333
5732,"female",88,3.8,1.7,4.83333333333333
5732,"female",89,2.4,1,4.83333333333333
5732,"female",90,2.6,1.2,4.83333333333333
5732,"female",91,2.6,1.2,4.83333333333333
5732,"female",92,3.5,1.1,4.83333333333333
5761,"male",1,2,1.8,6.16666666666667
5761,"male",2,3.1,1.7,6.16666666666667
5761,"male",3,3.3,1.4,6.16666666666667
5761,"male",4,3.2,1.7,6.16666666666667
5761,"male",5,3.2,2.1,6.16666666666667
5761,"male",6,2,2,6.16666666666667
5761,"male",7,2.2,1.6,6.16666666666667
5761,"male",8,2.7,1.6,6.16666666666667
5761,"male",9,2.6,1.4,6.16666666666667
5761,"male",10,2.8,1.5,6.16666666666667
5761,"male",11,2.9,3,6.16666666666667
5761,"male",12,2.1,1.9,6.16666666666667
5761,"male",13,2.5,1.6,6.16666666666667
5761,"male",14,2,1.6,6.16666666666667
5761,"male",15,2.7,2,6.16666666666667
5761,"male",16,2.5,1.5,6.16666666666667
5761,"male",17,2,2.2,6.16666666666667
5761,"male",18,1.5,1.5,6.16666666666667
5761,"male",19,2,1.5,6.16666666666667
5761,"male",20,2,1,6.16666666666667
5761,"male",21,2.4,1.4,6.16666666666667
5761,"male",22,1.5,1.8,6.16666666666667
5761,"male",23,2.4,1.1,6.16666666666667
5761,"male",24,2.6,1.8,6.16666666666667
5761,"male",25,2.3,3.3,6.16666666666667
5761,"male",26,2.8,1.4,6.16666666666667
5761,"male",27,2.3,1.3,6.16666666666667
5761,"male",28,2.5,1,6.16666666666667
5761,"male",29,2.2,1.1,6.16666666666667
5761,"male",30,2.8,2.2,6.16666666666667
5761,"male",31,1.9,2.4,6.16666666666667
5761,"male",32,2.4,2.5,6.16666666666667
5761,"male",33,2.3,2.2,6.16666666666667
5761,"male",34,2.2,1.1,6.16666666666667
5761,"male",35,2.6,1.2,6.16666666666667
5761,"male",36,3,1.8,6.16666666666667
5761,"male",37,3,2.2,6.16666666666667
5761,"male",38,2.6,2.4,6.16666666666667
5761,"male",39,2.8,2.7,6.16666666666667
5761,"male",40,3.7,2.5,6.16666666666667
5761,"male",41,2.9,1.8,6.16666666666667
5761,"male",42,2.4,2,6.16666666666667
5761,"male",43,2.5,3.2,6.16666666666667
5761,"male",44,2.9,2.1,6.16666666666667
5761,"male",45,1.6,1.8,6.16666666666667
5761,"male",46,2.4,1.8,6.16666666666667
5761,"male",47,2.9,1,6.16666666666667
5761,"male",48,3,1,6.16666666666667
5761,"male",49,1.8,1.4,6.16666666666667
5761,"male",50,2.4,2,6.16666666666667
5761,"male",51,2.3,1.4,6.16666666666667
5761,"male",52,2.6,1,6.16666666666667
5761,"male",53,2.4,1.5,6.16666666666667
5761,"male",54,1.8,1.1,6.16666666666667
5761,"male",55,2.5,2.4,6.16666666666667
5761,"male",56,2.8,1.9,6.16666666666667
5761,"male",57,2.4,1.4,6.16666666666667
5761,"male",58,2.2,1,6.16666666666667
5761,"male",59,2.6,1.3,6.16666666666667
5761,"male",60,2.1,1.1,6.16666666666667
5761,"male",61,3,1.1,6.16666666666667
5761,"male",62,2.9,3.1,6.16666666666667
5761,"male",63,2.4,1.8,6.16666666666667
5761,"male",64,2.5,2.8,6.16666666666667
5761,"male",65,3.7,1.1,6.16666666666667
5761,"male",66,2.3,1.6,6.16666666666667
5761,"male",67,2.5,1,6.16666666666667
5761,"male",68,2.9,1,6.16666666666667
5761,"male",69,2.9,1.3,6.16666666666667
5761,"male",70,3.1,1.3,6.16666666666667
5761,"male",71,2.8,1,6.16666666666667
5761,"male",72,2.4,1.1,6.16666666666667
5761,"male",73,2.1,1.3,6.16666666666667
5761,"male",74,2.6,1.1,6.16666666666667
5761,"male",75,2.3,2.4,6.16666666666667
5761,"male",76,2.2,2.7,6.16666666666667
5761,"male",77,2.5,1.9,6.16666666666667
5761,"male",78,2.6,2.1,6.16666666666667
5761,"male",79,2.3,1.7,6.16666666666667
5761,"male",80,1.9,2.1,6.16666666666667
5761,"male",81,2.5,1.2,6.16666666666667
5761,"male",82,2,1.3,6.16666666666667
5761,"male",83,1.7,1.5,6.16666666666667
5761,"male",84,2.5,1.7,6.16666666666667
5761,"male",85,2.6,1.1,6.16666666666667
5761,"male",86,2.9,1.3,6.16666666666667
5761,"male",87,2.9,1,6.16666666666667
5761,"male",88,2.7,1,6.16666666666667
5761,"male",89,2.6,1.3,6.16666666666667
5761,"male",90,2.4,1.1,6.16666666666667
5761,"male",91,2.4,1.1,6.16666666666667
5761,"male",92,2.2,1.2,6.16666666666667
5761,"male",93,2.9,1,6.16666666666667
5761,"male",94,2.2,1.6,6.16666666666667
5761,"male",95,2.6,1.1,6.16666666666667
5762,"female",1,3.5,1.3,6.16666666666667
5762,"female",2,2.4,1.6,6.16666666666667
5762,"female",3,2.7,1.2,6.16666666666667
5762,"female",4,2.6,1.2,6.16666666666667
5762,"female",5,1.6,1.4,6.16666666666667
5762,"female",6,2.4,1.5,6.16666666666667
5762,"female",7,2.4,1.2,6.16666666666667
5762,"female",8,3,1.4,6.16666666666667
5762,"female",9,1.6,2.5,6.16666666666667
5762,"female",10,3.6,1.6,6.16666666666667
5762,"female",11,3.3,1.6,6.16666666666667
5762,"female",12,2.7,1.4,6.16666666666667
5762,"female",13,3.5,1,6.16666666666667
5762,"female",14,2.5,1.4,6.16666666666667
5762,"female",15,2.5,1,6.16666666666667
5762,"female",16,3.2,1,6.16666666666667
5762,"female",17,2.5,2.4,6.16666666666667
5762,"female",18,2.7,1.2,6.16666666666667
5762,"female",19,2.5,1.2,6.16666666666667
5762,"female",20,1.8,1,6.16666666666667
5762,"female",21,2.6,1,6.16666666666667
5762,"female",22,3.1,1.3,6.16666666666667
5762,"female",23,2.6,1,6.16666666666667
5762,"female",24,3,2.1,6.16666666666667
5762,"female",25,1.9,2.7,6.16666666666667
5762,"female",26,3.4,1.2,6.16666666666667
5762,"female",27,2.5,1.1,6.16666666666667
5762,"female",28,2.5,1.5,6.16666666666667
5762,"female",29,2.3,1,6.16666666666667
5762,"female",30,2.9,1,6.16666666666667
5762,"female",31,2.8,1.5,6.16666666666667
5762,"female",32,3.7,1.1,6.16666666666667
5762,"female",33,3.2,1,6.16666666666667
5762,"female",34,2.1,1.4,6.16666666666667
5762,"female",35,2.2,1,6.16666666666667
5762,"female",36,4,2.1,6.16666666666667
5762,"female",37,3.7,1.5,6.16666666666667
5762,"female",38,3,1.1,6.16666666666667
5762,"female",39,3.2,1.5,6.16666666666667
5762,"female",40,3.3,1.2,6.16666666666667
5762,"female",41,2.3,1.5,6.16666666666667
5762,"female",42,2.7,1.5,6.16666666666667
5762,"female",43,2.4,1.6,6.16666666666667
5762,"female",44,2.4,1.5,6.16666666666667
5762,"female",45,1.7,1.4,6.16666666666667
5762,"female",46,2.8,1.1,6.16666666666667
5762,"female",47,2.3,1.2,6.16666666666667
5762,"female",48,2.9,1.2,6.16666666666667
5762,"female",49,2.7,1.4,6.16666666666667
5762,"female",50,1.8,1.1,6.16666666666667
5762,"female",51,2.1,1.1,6.16666666666667
5762,"female",52,2.3,1.1,6.16666666666667
5762,"female",53,1.9,1.1,6.16666666666667
5762,"female",54,2.5,1.2,6.16666666666667
5762,"female",55,2.6,1,6.16666666666667
5762,"female",56,2.8,1.1,6.16666666666667
5762,"female",57,2.9,1.6,6.16666666666667
5762,"female",58,2.4,1,6.16666666666667
5762,"female",59,2.5,1.1,6.16666666666667
5762,"female",60,2.9,1.5,6.16666666666667
5762,"female",61,2.8,1.4,6.16666666666667
5762,"female",62,3.1,1.1,6.16666666666667
5762,"female",63,2.4,1.56,6.16666666666667
5762,"female",64,3.7,1.5,6.16666666666667
5762,"female",65,2.7,1.5,6.16666666666667
5762,"female",66,1.6,1.7,6.16666666666667
5762,"female",67,2.4,1.3,6.16666666666667
5762,"female",68,3,1.3,6.16666666666667
5762,"female",69,2.7,1.6,6.16666666666667
5762,"female",70,2.2,1.5,6.16666666666667
5762,"female",71,2.9,1.3,6.16666666666667
5762,"female",72,2.4,1.3,6.16666666666667
5762,"female",73,2,1.7,6.16666666666667
5762,"female",74,2.2,2.2,6.16666666666667
5762,"female",75,2.6,1.1,6.16666666666667
5762,"female",76,2.3,1.3,6.16666666666667
5762,"female",77,2.8,1.3,6.16666666666667
5762,"female",78,2.3,1.1,6.16666666666667
5762,"female",79,2.2,1.1,6.16666666666667
5762,"female",80,2.3,1.3,6.16666666666667
5762,"female",81,2.6,1.4,6.16666666666667
5762,"female",82,2.1,1.1,6.16666666666667
5762,"female",83,2.2,1.4,6.16666666666667
5762,"female",84,1.7,1.1,6.16666666666667
5762,"female",85,2.2,1,6.16666666666667
5762,"female",86,2.6,1.6,6.16666666666667
5762,"female",87,1.8,1.1,6.16666666666667
5762,"female",88,1.7,1.3,6.16666666666667
5762,"female",89,1.6,1.2,6.16666666666667
5762,"female",90,2,1.5,6.16666666666667
5762,"female",91,1.4,1.6,6.16666666666667
5762,"female",92,2.1,1.3,6.16666666666667
5762,"female",93,2.4,1,6.16666666666667
5762,"female",94,2.1,1.4,6.16666666666667
5771,"male",1,3.5,1,6.16666666666667
5771,"male",2,4.6,1.4,6.16666666666667
5771,"male",3,4.6,1,6.16666666666667
5771,"male",4,4.4,1,6.16666666666667
5771,"male",5,3.8,1,6.16666666666667
5771,"male",6,3.7,1,6.16666666666667
5771,"male",7,4,1,6.16666666666667
5771,"male",8,4.6,1,6.16666666666667
5771,"male",9,1.7,1.3,6.16666666666667
5771,"male",10,4.2,1,6.16666666666667
5771,"male",11,2.7,1,6.16666666666667
5771,"male",12,1.2,1,6.16666666666667
5771,"male",13,2,2,6.16666666666667
5771,"male",14,3.1,1,6.16666666666667
5771,"male",15,2.4,1,6.16666666666667
5771,"male",29,4.1,1,6.16666666666667
5771,"male",30,4.6,1,6.16666666666667
5771,"male",31,4,1,6.16666666666667
5771,"male",32,4,1,6.16666666666667
5771,"male",33,4.8,1,6.16666666666667
5771,"male",34,2.9,1.3,6.16666666666667
5771,"male",35,4,1,6.16666666666667
5771,"male",36,3.6,1.2,6.16666666666667
5771,"male",37,4,1,6.16666666666667
5771,"male",38,4.9,1,6.16666666666667
5771,"male",39,5,1,6.16666666666667
5771,"male",40,4,1,6.16666666666667
5771,"male",41,4,1,6.16666666666667
5771,"male",42,4,1.2,6.16666666666667
5771,"male",44,5,1,6.16666666666667
5771,"male",45,5,1,6.16666666666667
5771,"male",46,4,1.2,6.16666666666667
5771,"male",47,5,1.2,6.16666666666667
5771,"male",48,4,1,6.16666666666667
5771,"male",49,4,1,6.16666666666667
5771,"male",50,4,1.2,6.16666666666667
5771,"male",51,3.3,1,6.16666666666667
5771,"male",52,2.9,1.2,6.16666666666667
5771,"male",53,2,1.3,6.16666666666667
5771,"male",54,5,1,6.16666666666667
5771,"male",55,3.9,1.3,6.16666666666667
5771,"male",56,4,1.2,6.16666666666667
5771,"male",57,4,1,6.16666666666667
5771,"male",58,4,1,6.16666666666667
5771,"male",59,4,1,6.16666666666667
5771,"male",60,5,1,6.16666666666667
5771,"male",61,5,1,6.16666666666667
5771,"male",62,4,1.2,6.16666666666667
5771,"male",63,2.9,1,6.16666666666667
5771,"male",64,1.4,1.3,6.16666666666667
5771,"male",65,1.9,1.3,6.16666666666667
5771,"male",66,3,1,6.16666666666667
5771,"male",68,3,1,6.16666666666667
5771,"male",69,3,1,6.16666666666667
5771,"male",70,4,1,6.16666666666667
5771,"male",71,4.9,1.1,6.16666666666667
5771,"male",72,3.9,1.2,6.16666666666667
5771,"male",73,4.6,1.2,6.16666666666667
5771,"male",74,2.8,1.2,6.16666666666667
5771,"male",75,1.6,1.3,6.16666666666667
5771,"male",76,1.9,1.2,6.16666666666667
5771,"male",77,4,1,6.16666666666667
5771,"male",78,5,1,6.16666666666667
5771,"male",79,3.9,1,6.16666666666667
5771,"male",80,4.8,1,6.16666666666667
5771,"male",81,4.9,1,6.16666666666667
5771,"male",82,4,1,6.16666666666667
5771,"male",83,4.9,1,6.16666666666667
5771,"male",84,3.7,1.7,6.16666666666667
5771,"male",85,2.9,1.2,6.16666666666667
5771,"male",86,3,1.3,6.16666666666667
5771,"male",87,5,1,6.16666666666667
5771,"male",88,3.9,1,6.16666666666667
5771,"male",89,3.9,1,6.16666666666667
5771,"male",90,5,1,6.16666666666667
5772,"female",1,2.5,1.7,5.16666666666667
5772,"female",2,3,1.1,5.16666666666667
5772,"female",3,2.6,1.4,5.16666666666667
5772,"female",4,2.4,1.5,5.16666666666667
5772,"female",5,1.7,1.4,5.16666666666667
5772,"female",6,3.8,1,5.16666666666667
5772,"female",7,4.2,1,5.16666666666667
5772,"female",8,3.7,1,5.16666666666667
5772,"female",9,4.6,1,5.16666666666667
5772,"female",10,2,1.4,5.16666666666667
5772,"female",11,1.3,1.4,5.16666666666667
5772,"female",12,4.4,1,5.16666666666667
5772,"female",13,2.8,1,5.16666666666667
5772,"female",14,2.5,1,5.16666666666667
5772,"female",15,4.5,1,5.16666666666667
5772,"female",31,1.9,1.5,5.16666666666667
5772,"female",32,1.5,1.7,5.16666666666667
5772,"female",33,2,1.4,5.16666666666667
5772,"female",34,1.3,2.1,5.16666666666667
5772,"female",35,1.2,1.3,5.16666666666667
5772,"female",36,3,1,5.16666666666667
5772,"female",37,3.6,1,5.16666666666667
5772,"female",38,4.5,1.1,5.16666666666667
5772,"female",39,3.1,1.1,5.16666666666667
5772,"female",40,2.8,1.1,5.16666666666667
5772,"female",41,3.1,1.1,5.16666666666667
5772,"female",42,2.8,1.2,5.16666666666667
5772,"female",43,1.5,1.3,5.16666666666667
5772,"female",44,1.1,1.6,5.16666666666667
5772,"female",45,1,1.3,5.16666666666667
5772,"female",46,1.4,1.1,5.16666666666667
5772,"female",47,1,1,5.16666666666667
5772,"female",48,1.9,1,5.16666666666667
5772,"female",49,5,1,5.16666666666667
5772,"female",50,4.6,1,5.16666666666667
5772,"female",51,3.7,1,5.16666666666667
5772,"female",52,3.7,1,5.16666666666667
5772,"female",53,4.6,1,5.16666666666667
5772,"female",54,2.2,1.1,5.16666666666667
5772,"female",55,2.2,1.3,5.16666666666667
5772,"female",56,2.2,1.3,5.16666666666667
5772,"female",57,3.7,1.2,5.16666666666667
5772,"female",58,1.3,1.2,5.16666666666667
5772,"female",59,2,1.3,5.16666666666667
5772,"female",60,1,1,5.16666666666667
5772,"female",61,2.3,1.2,5.16666666666667
5772,"female",62,2,1.4,5.16666666666667
5772,"female",64,1.8,1.4,5.16666666666667
5772,"female",65,1.9,1.4,5.16666666666667
5772,"female",66,3.2,1.3,5.16666666666667
5772,"female",67,1.4,1.3,5.16666666666667
5772,"female",68,4,1,5.16666666666667
5772,"female",69,3.1,1.4,5.16666666666667
5772,"female",70,5,1,5.16666666666667
5772,"female",71,4.3,1,5.16666666666667
5772,"female",72,2.8,1.1,5.16666666666667
5772,"female",73,3.6,1,5.16666666666667
5772,"female",74,3,1.1,5.16666666666667
5772,"female",75,3,1,5.16666666666667
5772,"female",76,4,1,5.16666666666667
5772,"female",77,4.6,1,5.16666666666667
5772,"female",78,4,1.1,5.16666666666667
5772,"female",79,2.9,1.1,5.16666666666667
5772,"female",80,2.1,1.1,5.16666666666667
5772,"female",81,2,1.2,5.16666666666667
5772,"female",82,2.5,1.2,5.16666666666667
5772,"female",83,4.7,1,5.16666666666667
5772,"female",84,5,1,5.16666666666667
5772,"female",85,2.6,1.3,5.16666666666667
5772,"female",86,2.3,1.3,5.16666666666667
5772,"female",87,3.9,1.1,5.16666666666667
5772,"female",88,3.9,1,5.16666666666667
5772,"female",89,2.3,1.2,5.16666666666667
5772,"female",90,3.5,1.1,5.16666666666667
5772,"female",91,3.56,1.1,5.16666666666667
5772,"female",92,4,1.1,5.16666666666667
5791,"male",1,1.9,1.4,7
5791,"male",2,1.4,1.3,7
5791,"male",3,2.5,1.1,7
5791,"male",4,2,1.4,7
5791,"male",5,2.7,1.3,7
5791,"male",6,1.5,2.2,7
5791,"male",7,1.6,2.1,7
5791,"male",8,1.8,1.3,7
5791,"male",9,1.8,1.4,7
5791,"male",10,2,1.2,7
5791,"male",11,1.7,1.1,7
5791,"male",12,1.5,2.6,7
5791,"male",13,1.6,1.1,7
5791,"male",14,2,1.5,7
5791,"male",15,1.7,1.7,7
5791,"male",16,1.9,1.6,7
5791,"male",17,2.6,1.6,7
5791,"male",18,1.5,2.7,7
5791,"male",19,2.3,1.2,7
5791,"male",20,2.3,1.1,7
5791,"male",21,2.1,1,7
5791,"male",22,2.7,1.3,7
5791,"male",23,1.7,1.6,7
5791,"male",24,2.4,1.4,7
5791,"male",25,2.1,1.3,7
5791,"male",26,1.6,1.5,7
5791,"male",27,1.9,1.2,7
5791,"male",28,1.8,1.2,7
5791,"male",29,1.3,1.4,7
5791,"male",30,2.6,1.1,7
5791,"male",31,2.2,1.4,7
5791,"male",32,2.2,1.2,7
5791,"male",33,1.6,1.2,7
5791,"male",34,2.6,1,7
5791,"male",35,2.1,1.2,7
5791,"male",36,2.4,1.3,7
5791,"male",37,2.4,1.3,7
5791,"male",38,1.5,1.2,7
5791,"male",39,1.2,1.5,7
5791,"male",40,1.6,1.1,7
5791,"male",41,2.6,1.1,7
5791,"male",42,2.5,1.1,7
5791,"male",43,2.6,1.2,7
5791,"male",44,2.6,1.3,7
5791,"male",45,1.7,1.2,7
5791,"male",46,1.9,1.7,7
5791,"male",47,2.5,1.6,7
5791,"male",48,1.5,1.2,7
5791,"male",49,2.5,1.5,7
5791,"male",50,1.5,2.2,7
5791,"male",51,2.4,1.5,7
5791,"male",52,2,1.4,7
5791,"male",53,2.8,1.2,7
5791,"male",54,1.8,1.2,7
5791,"male",55,2.5,1.2,7
5791,"male",56,1.5,1.2,7
5791,"male",57,2.7,1.2,7
5791,"male",58,3.2,1.2,7
5791,"male",59,1.5,1.8,7
5791,"male",60,1.3,1.2,7
5791,"male",61,1.3,1.7,7
5791,"male",62,1.9,1.2,7
5791,"male",63,1.9,1,7
5791,"male",64,2.2,1,7
5791,"male",65,2.3,1,7
5791,"male",66,2.4,1,7
5791,"male",67,1.7,1.3,7
5791,"male",68,2,1.2,7
5791,"male",69,2,1,7
5791,"male",70,2.4,1,7
5791,"male",71,2.4,1,7
5791,"male",72,2.5,1,7
5791,"male",73,2,1.1,7
5791,"male",74,1.8,1.3,7
5791,"male",75,2,1.1,7
5791,"male",76,1.5,1.5,7
5791,"male",77,1.8,1,7
5791,"male",78,2.2,1,7
5791,"male",79,2.2,1,7
5791,"male",80,2.3,1,7
5791,"male",81,1.2,1.4,7
5791,"male",82,1.4,1.6,7
5791,"male",83,1.2,1.4,7
5791,"male",84,1.5,1,7
5791,"male",85,2.1,1,7
5791,"male",86,2.5,1,7
5791,"male",87,1.7,1,7
5791,"male",88,1.6,1.1,7
5791,"male",89,1.5,1.1,7
5791,"male",90,1.6,1,7
5791,"male",91,1.3,1.4,7
5791,"male",92,1.3,1.8,7
5792,"female",1,1.4,1.4,7
5792,"female",2,1.7,1.7,7
5792,"female",3,1.8,1.2,7
5792,"female",4,3.1,1,7
5792,"female",5,2.5,1,7
5792,"female",6,2.7,1.3,7
5792,"female",7,2.6,1.9,7
5792,"female",8,2.6,1.3,7
5792,"female",9,1.8,1.6,7
5792,"female",10,4.1,1.2,7
5792,"female",11,2.2,1,7
5792,"female",12,1.8,1.2,7
5792,"female",13,1.8,1.9,7
5792,"female",14,1.4,1,7
5792,"female",15,2,1,7
5792,"female",16,1.4,1,7
5792,"female",17,1.4,2.5,7
5792,"female",18,2.4,2.6,7
5792,"female",19,2,1.7,7
5792,"female",20,2.2,1.7,7
5792,"female",21,1.4,1,7
5792,"female",22,1,1,7
5792,"female",23,1.2,1.2,7
5792,"female",24,1.3,1.6,7
5792,"female",25,2.6,2.2,7
5792,"female",26,1.9,1.4,7
5792,"female",27,1.3,1.2,7
5792,"female",28,2.7,1,7
5792,"female",29,1.6,1.2,7
5792,"female",30,1.2,1.4,7
5792,"female",31,1.4,1.4,7
5792,"female",32,2.7,1.2,7
5792,"female",33,2,1.8,7
5792,"female",34,2.4,1.3,7
5792,"female",35,1.8,1.6,7
5792,"female",36,2.9,1,7
5792,"female",37,2,1,7
5792,"female",38,2.2,1,7
5792,"female",39,1.2,1.2,7
5792,"female",40,1.3,1.4,7
